index,audio,avg_prob,type,text,text_ts,human_verified
10,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/WfcldGf1Xoc/55310.mp3,-0.06154521107673645,term,"систему нагнетательных скважин, расположенных за внешним контуром нефтяносности, на рисунке они обозначены треугольниками. Законтурное заводнение целесообразно, при хорошей гидродинамической связи нефтяносного пласта с областью размещения нагнетательных скважин, при сравнительно малых размерах залежей нефти, при однородном пласте с хорошими коллекторскими свойствами как по толщине пласта, так и по площади.","<|0.00|> через систему нагнетательных скважин, расположенных за внешним<|3.98|><|3.98|> контуром нефтяносности.<|5.60|><|6.12|> На рисунке они обозначены треугольниками.<|8.52|><|9.28|> Законтурное заводнение целесообразно.<|11.60|><|12.04|> При хорошей гидродинамической связи нефтяносного пласта с<|15.18|><|15.18|> областью размещения нагнетательных скважин.<|18.32|><|18.32|> При сравнительно малых размерах залежи нефти.<|21.48|><|22.08|> При однородном пласте с хорошими коллекторскими свойствами,<|25.40|><|25.40|> как по толщине пласта, так и по площади.<|28.20|>",False
678,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/t0ov4FfyNR0/2856080.mp3,-0.061536265164613725,term,"газа можно менять с помощью тех же способов. То есть, можно понижать температуру, чтобы его сжижить. Можно, как я говорил, добавить воды и тоже немножко уменьшить температуру и добавить давление и превратить его в гидрат. То есть, это будет уже твердый газ. То есть, тоже, меняя внешние условия, давление и температуру, мы можем вещество переводить в разные формы. И на самом деле газ еще попутно, как добывается, он","<|0.00|> газа можно<|0.58|><|0.58|> менять<|1.16|><|1.16|> с помощью<|2.48|><|2.48|> тех же способов.<|3.46|><|3.96|> То есть,<|4.28|><|4.36|> можно<|4.96|><|4.96|> понижать температуру,<|6.50|><|6.52|> да,<|6.64|><|6.70|> чтобы его сжижить.<|7.48|><|8.68|> Можно, вот как я говорил,<|10.16|><|10.28|> добавить воды<|11.06|><|11.06|> и тоже<|11.54|><|11.54|> немножко уменьшить<|12.68|><|12.68|> температуру<|13.18|><|13.18|> и добавить давление,<|13.88|><|13.98|> превратить его в гидрат.<|14.84|><|15.38|> То есть,<|15.56|><|15.64|> это будет уже<|16.12|><|16.12|> твердый газ, да.<|17.04|><|17.60|> То есть,<|17.84|><|17.90|> тоже,<|18.14|><|18.50|> как бы,<|19.02|><|19.14|> меняя внешние условия,<|20.54|><|21.04|> давление,<|21.34|><|21.42|> температура,<|21.86|><|21.90|> мы можем<|22.32|><|22.32|> вещество<|22.72|><|22.72|> переводить<|23.22|><|23.22|> в разные формы.<|24.38|><|24.80|> И на самом деле<|26.34|><|26.34|> газ еще вот<|28.28|><|28.28|> попутно,<|28.68|><|28.70|> он как добывается,<|29.70|>",False
718,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/t0ov4FfyNR0/4293440.mp3,-0.06148252114653587,question,"Про нефть, про газ, про их агрегатное состояние Кто-то загорелся на химию Поэтому мы вас искренне благодарим И рады, что вы к нам сегодня пришли Спасибо","<|0.00|> про нефть, про газ, про их агрегатное состояние,<|2.34|><|2.44|> кто-то загорелся, значит, химию пойти.<|4.02|><|4.72|> Вот, поэтому мы вас искренне благодарим<|7.34|><|7.34|> и рады, что вы к нам сегодня пришли.<|8.76|><|8.90|> Спасибо.<|9.18|><|9.70|> Спасибо.<|10.00|>",False
5,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/fhg9L-03uH0/143700.mp3,-0.061428875216127686,term,"при подсчете запасов в задержках, работающих при упруго-вознапорном и смешанном режимах, а также при оценке пластов с значительной элитолуко-физической изменчивостью, где затруднительно определить средние значения мощности, пористости и других параметров, необходимых при использовании объемного метода. Конечный коэффициент извлечения нефти, сокращенно КИН, показывает, какая часть от начальных балансовых запасов","<|0.00|> методом<|0.44|><|0.44|> при подсчете запасов в залежах,<|2.62|><|2.96|> работающих при упругом водонапорном и смешанном режимах,<|6.32|><|6.74|> а также при оценке пластов<|8.90|><|8.90|> со значительной элитолуко-физической изменчивостью,<|12.04|><|12.42|> где затруднительно определить среднее значение мощности,<|15.66|><|15.82|> пористости и других параметров, необходимых при использовании<|19.52|><|19.52|> объемного метода.<|20.52|><|21.28|> Конечный коэффициент извлечения нефти, сокращенно КИН,<|24.70|><|25.02|> показывает, какая часть от начальных балансовых запасов<|29.34|>",False
1082,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/xNblb92WI5w/86040.mp3,-0.061406725352363925,term,"Нефтегазовая залежа – это залеж, содержащая газовые залежи с нефтяной оторочкой, в которой нефтяная часть составляет по объему условного топлива менее 50%, но более 25%. Вот и ответ – газонефтяное месторождение содержит нефти больше. Спасибо за внимание, ставьте лайки, подписывайтесь на канал.","<|0.68|> Нефтегазовая залеж – это залеж, содержащая газовые залежи с<|3.90|><|3.90|> нефтяной оторочкой,<|5.30|><|5.40|> в которой нефтяная часть составляет по объему условного топлива<|9.72|><|9.72|> менее 50%, но более 25%.<|12.28|><|12.28|> Вот и ответ – газо-нефтяное месторождение содержит нефти<|14.74|><|14.74|> больше.<|15.28|><|15.86|> Спасибо за внимание, ставьте лайки, подписывайтесь на канал.<|18.62|>",False
182,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/C8QuQzgiBmY/1255700.mp3,-0.060909099230128855,term,"Помимо этого, что еще может быть? Это конечный пункт, то есть куда мы качаем, допустим, нефтебаза. И есть понятие линейных сооружений. То есть это сам, собственно, трубопровод со всякими задвижками и прочими сопутствующими зданиями и обеспечивающими элементами инфраструктуры. Если говорить о газопроводе, то есть все-таки нужно их делить между собой.","<|0.00|> Помимо этого, что еще может быть?<|4.10|><|4.28|> Это конечный пункт, то есть, куда мы качаем нефть, допустим,<|7.74|><|7.74|> нефтебаза.<|8.74|><|8.74|> И есть понятие линейных сооружений.<|11.86|><|11.98|> То есть, это сам, собственно, трубопровод со всякими задвижками<|15.92|><|15.92|> и прочими сопутствующими зданиями и обеспечивающими элементами<|20.36|><|20.36|> инфраструктуры.<|21.92|><|24.50|> Если говорить о газопроводе, то есть, все-таки, нужно их<|27.36|><|27.36|> делить между собой.<|29.52|>",False
115,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/xbrsbYaj-gU/2400460.mp3,-0.06081777003128082,term,"При вытеснении нефти из пластов водными растворами, поверхностно-активных веществ, полимеров или двуокиси углерода, необходимо количественно прогнозировать сорцию, связанную с ней скорость движения в пласти реагентов. При использовании влажного внутрипластового горения, определять водовоздушное отношение, скорость продвижения по пласту фронта горения и т.д. Необходимо подчеркнуть, что все показатели, присущие данной технологии,","<|0.00|> при вытеснении нефти<|1.40|><|1.40|> из пластов<|1.94|><|1.94|> водными растворами<|3.02|><|3.02|> по авто,<|3.98|><|4.08|> поверхностноактивных веществ,<|5.28|><|5.64|> полимеров<|6.24|><|6.24|> или двуокиси углерода<|7.50|><|7.50|> необходимо<|8.38|><|8.38|> количественно прогнозировать<|10.50|><|10.50|> сорбцию,<|11.06|><|11.20|> связанную с ней<|11.74|><|11.74|> скорость движения<|12.58|><|12.58|> в пласте реагентов.<|13.60|><|14.12|> При использовании<|15.10|><|15.10|> влажного<|15.62|><|15.62|> внутрипластового горения<|16.76|><|16.76|> определять<|17.64|><|17.64|> водовоздушное отношение,<|19.42|><|19.60|> скорость<|20.04|><|20.04|> продвижения<|20.64|><|20.64|> по пласту<|21.24|><|21.24|> фронта горения<|21.96|><|21.96|> и так далее.<|22.68|><|24.56|> Необходимо<|25.20|><|25.20|> подчеркнуть,<|26.18|><|26.66|> что все показатели,<|27.92|><|28.04|> присущие<|28.54|><|28.54|> данной технологии<|29.36|>",False
931,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/YSKJxaTai8o/1538020.mp3,-0.06025824011885561,question,"Мы провели ревью по части, то есть обзор по части приемо-сдаточных операций. То есть на выходе, какого качества у нас нефть дальше будет сдаваться. То есть это проведение не только ревью, и плюс обучение персонала. То есть когда мы пришли, нам люди говорили, а мы так не делали, то есть разве так можно?","<|0.00|> Мы провели review по части, то есть, обзор по части приемо-сдаточных<|5.18|><|5.18|> операций.<|6.38|><|6.38|> Да, то есть, на выходе, какого качества у нас нефть дальше<|12.70|><|12.70|> будет сдаваться, да.<|15.14|><|15.58|> То есть, это проведение не только review, и плюс обучение<|19.48|><|19.48|> персонала.<|20.38|><|21.14|> То есть, когда мы пришли, нам люди говорили, а мы так не<|25.04|><|25.04|> делали.<|25.70|><|26.66|> То есть, разве так можно?<|29.12|>",False
973,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/YSKJxaTai8o/2706520.mp3,-0.060053929965943095,term,"и в будущем, то есть это уже сейчас существует, и она еще больше будет использоваться, все больше, больше, больше. То есть это oil integrity, то есть целостность скважин. Есть в западных компаниях, это отдельная специализация идет, то есть инженер по целостности скважин, и он занимается непосредственно обеспечением целостности скважин во время разработки месторождения, да?","<|0.40|> И в будущем, то есть это уже сейчас существует, и она еще<|3.38|><|3.38|> больше будет искусироваться, все больше, больше, больше.<|7.20|><|7.34|> То есть это oil integrity, то есть целостность скважин.<|10.24|><|11.18|> Есть в западных компаниях, это отдельная специализация идет,<|14.40|><|14.40|> то есть инженер по целостности скважин.<|17.14|><|17.20|> И он занимается непосредственно обеспечением целостности скважин<|22.08|><|22.08|> во время разработки месторождения.<|24.82|>",False
608,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/t0ov4FfyNR0/862400.mp3,-0.060010666291539866,question,"Распределение потоков там удержать То есть иногда на каких-то скважинах надо получать воду Чтобы на других скважинах получить много нефти То есть она просто циркулирует Получается таким образом Закачали, выдавила здесь Вышла там Некий баланс подавления А второй момент Хватит нефти, не хватит Когда я еще был студентом Или аспирантом Около 20 лет назад Все говорили, что через 20 лет Нефти закончится","<|0.00|> и распределения потоков там удержать.<|1.60|><|1.96|> То есть иногда на каких-то скважинах надо получать воду,<|4.22|><|4.62|> чтобы на других скважинах получить много нефти.<|6.70|><|6.84|> То есть они просто циркулируют, получается, таким образом?<|9.14|><|9.28|> Да.<|9.42|><|9.60|> Закачали, она просто выдавила здесь, вышла там и как бы баланс.<|13.58|><|13.64|> Да, некий баланс по давлению, то есть сбалансировать.<|16.20|><|16.66|> А второй момент про то, там хватит нефти, не хватит.<|19.46|><|19.52|> На самом деле вот когда я еще там был студентом,<|22.54|><|23.36|> ну или там аспирантом около 20 лет назад,<|25.98|><|26.06|> все говорили, что через 20 лет нефти все закончится.<|29.50|>",False
1079,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/YSKJxaTai8o/5688620.mp3,-0.059675045045358796,question,"Норвегия до сих пор 90%, если не ошибаюсь, получает экспортные выручки от нефти и газа продаж. Хотя, может, они не пользуются, они всегда продают. Но самое главное, они деньги-то накапливают. У них фонд самый большой, они ее приумножают ежегодно, потому что они знают, как это деньги управлять, по сути. То есть, надо это богатство использовать, благо себе.","<|0.72|> Норвегия до сих пор 90%, если не ошибаюсь, получает экспортные<|4.90|><|4.90|> выручки от нефтегазопродажи.<|7.04|><|7.36|> Хотя, может, они не пользуются нефтегазопродажи, да, они<|9.20|><|9.20|> продают.<|9.76|><|10.18|> Но самое главное, они деньги-то накапливают.<|12.54|><|13.54|> У них фонд самый большой, они ее приумножают ежегодно,<|16.66|><|16.66|> потому что они знают, как это деньги управлять, по сути, да.<|20.86|><|20.92|> То есть надо это богатство использовать, благо себе.<|24.38|>",False
213,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/C8QuQzgiBmY/2126960.mp3,-0.05965234279366476,question,"каких-то болотистых грунтах и так далее, либо где высокий уровень грунтовых вод, то там иногда делается баллосировка трубопроводов, чтобы их не могло вытолкнуть, чтобы они как раз таки не выпучивались. Но нужно отметить, что такой метод прокладки вечно мерзлых, скальных, грунтах и болотистых не самый-то и выгодный. Здесь как раз таки на слайде представлена подземная схема","<|0.00|> в каких-то болотистых грунтах и так далее,<|3.36|><|5.44|> либо где высокий уровень грунтовых вод,<|8.04|><|8.12|> то там иногда делается балластировка трубопроводов,<|11.28|><|11.36|> чтобы их не могло вытолкнуть,<|12.82|><|12.96|> чтобы они как раз-таки не выпучивались.<|15.74|><|15.74|> Но нужно отметить, что вот такой метод прокладки вечно мерзлых,<|20.26|><|20.36|> скальных грунтах и болотистых не самый-то и выгодный.<|24.02|><|25.52|> Ну а здесь как раз-таки на слайде представлены подземные схемы<|29.20|>",False
